mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,advanced_early_event_count,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,target_max_mag,target_time_to_max_days
iscgem791596,1970-09-01 05:11:15.650000+00:00,17.722,147.675,6.6,24.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,17.295927755163206,SUB,0.0,0.0
iscgem791667,1970-09-03 09:32:21.130000+00:00,-16.947,167.839,6.11,17.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,86.94894753855588,SUB,0.0,0.0
iscgem791993,1970-09-14 09:44:55.370000+00:00,38.774,142.306,6.43,45.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,193.4520272070386,SUB,0.0,0.0
iscgem792044,1970-09-16 01:49:19.890000+00:00,13.133,144.533,6.02,30.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,85.07503589585782,UNK,0.0,0.0
iscgem792259,1970-09-23 12:04:55.380000+00:00,-6.46,154.621,6.35,38.1,1,6.06,6.06,77624711662869.28,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,1,77624711662869.28,1,77624711662869.28,1,77624711662869.28,,,,,,,1,False,0,0,0,1,7.243366376628696,UNK,6.1,5.75738125
iscgem792345,1970-09-27 03:38:38.880000+00:00,6.401,-77.407,6.57,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,80.29267677827565,SUB,0.0,0.0
iscgem792410,1970-09-29 06:03:26.860000+00:00,-13.501,166.663,6.27,50.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,24.099376035753377,UNK,0.0,0.0
iscgem790976,1970-10-10 08:53:05.800000+00:00,-3.49,86.145,6.3,29.4,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,4.2554917943166295,UNK,0.0,0.0
iscgem790994,1970-10-11 03:16:50.370000+00:00,-31.999,-178.039,6.5,25.7,1,6.24,6.24,144543977074592.8,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,144543977074592.8,1,144543977074592.8,1,144543977074592.8,1,144543977074592.8,,,,,,,1,False,1,0,0,0,50.123619424557994,SUB,0.0,0.0
iscgem790996,1970-10-11 03:30:02.010000+00:00,26.869,129.788,6.04,15.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,13.889260648080691,SUB,0.0,0.0
iscgem791107,1970-10-14 18:15:39.610000+00:00,43.438,147.922,6.49,33.7,1,6.09,6.09,86099375218459.81,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,86099375218459.81,1,86099375218459.81,1,86099375218459.81,1,86099375218459.81,,,,,,,1,False,1,0,0,0,55.73728187370816,SUB,0.0,0.0
iscgem791152,1970-10-16 05:26:13.100000+00:00,39.273,140.75,6.2,11.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,260.2871293029109,UNK,0.0,0.0
iscgem791408,1970-10-25 15:09:50.570000+00:00,9.096,93.885,6.34,23.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,14.170896017481976,UNK,0.0,0.0
iscgemsup791511,1970-10-29 02:23:23.880000+00:00,-41.361,80.434,6.0,20.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.588134525699523,UNK,0.0,0.0
iscgem791579,1970-10-31 17:53:14.060000+00:00,-4.98,145.414,6.9,59.5,1,5.53,5.53,12445146117713.818,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,12445146117713.818,1,12445146117713.818,,,,,,,1,False,0,0,0,1,50.364121189298615,UNK,6.3,8.509762037037037
iscgem789784,1970-11-02 10:13:34.590000+00:00,-15.573,-175.965,6.15,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,55.8344715924017,UNK,0.0,0.0
iscgem789999,1970-11-08 14:58:56.540000+00:00,9.09,126.401,6.13,30.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,57.27451514330875,SUB,0.0,0.0
iscgem790008,1970-11-08 22:35:46.620000+00:00,-3.383,135.607,6.7,22.4,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,13.7552411938113,UNK,0.0,0.0
iscgem790180,1970-11-13 14:16:23.740000+00:00,11.935,123.95,6.58,21.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,217.88871081223775,SUB,0.0,0.0
iscgem790201,1970-11-14 07:58:21.080000+00:00,22.846,121.388,6.2,25.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,112.12882298142873,UNK,0.0,0.0
iscgem790310,1970-11-18 09:45:28.120000+00:00,-3.505,148.993,6.12,18.6,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,7.5675247120543485,UNK,0.0,0.0
iscgem790319,1970-11-18 20:10:57.070000+00:00,-28.867,-112.835,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.48017568651468,UNK,0.0,0.0
iscgemsup790629,1970-11-28 14:45:34.200000+00:00,-21.019,-69.86,6.0,45.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,57.45480819446034,UNK,0.0,0.0
iscgem790645,1970-11-29 06:01:18.380000+00:00,-11.76,-13.968,6.36,11.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,12.889406894681684,UNK,0.0,0.0
iscgem788799,1970-12-01 21:09:38.100000+00:00,51.317,-175.409,6.07,31.0,1,5.77,5.77,28510182675038.98,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,28510182675038.98,1,28510182675038.98,1,28510182675038.98,1,28510182675038.98,,,,,,,1,False,1,0,0,0,95.45629903632408,SUB,0.0,0.0
iscgem788837,1970-12-02 15:54:22.020000+00:00,-11.072,163.459,6.97,30.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,19.37370180820204,SUB,0.0,0.0
iscgem788901,1970-12-04 17:08:50.930000+00:00,-23.25,-70.031,6.5,45.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,149.3657195046117,SUB,0.0,0.0
iscgem788955,1970-12-06 20:20:52.530000+00:00,41.775,143.686,6.51,39.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,157.60188035982304,SUB,0.0,0.0
iscgem789000,1970-12-08 19:30:08.120000+00:00,-30.877,-71.179,6.39,48.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,159.9357620973823,SUB,0.0,0.0
iscgem789028,1970-12-10 04:34:40.150000+00:00,-4.044,-80.661,7.2,19.2,7,5.73,5.335714285714286,61713595486065.734,7,1.5200306866613773,8.59725454198728,5.1,7,True,,,,,7,False,False,19.151695319909848,6.862552225217045,2.790754036018156,67.83769306419234,7,True,1,7413102413009.192,3,13566465996306.629,4,28877340613126.883,5,33293045086660.004,7,61713595486065.734,,,,,,,7,False,0,0,0,1,93.88193605896836,UNK,0.0,0.0
iscgem789314,1970-12-19 10:38:07.170000+00:00,-1.6,99.911,6.13,43.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,165.07041936794434,SUB,0.0,0.0
iscgem789478,1970-12-25 12:53:36.860000+00:00,-0.406,-19.249,6.15,16.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,16.815150264178197,UNK,0.0,0.0
iscgem789605,1970-12-28 20:03:26.960000+00:00,-5.219,153.577,6.56,61.5,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,24.81019525118497,UNK,0.0,0.0
iscgem789614,1970-12-29 02:26:10.140000+00:00,-10.504,161.412,6.66,41.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,73.62963488555407,SUB,0.0,0.0
iscgem787884,1971-01-03 17:35:43.310000+00:00,-55.852,-2.583,6.69,29.4,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,32.288280687441016,UNK,0.0,0.0
iscgem787995,1971-01-08 14:45:31.120000+00:00,47.292,154.302,6.15,30.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,76.16883560451943,SUB,0.0,0.0
iscgem788036,1971-01-10 07:17:05.120000+00:00,-3.212,139.735,7.7,26.9,12,6.61,5.875833333333333,940994813447078.2,12,1.6703633919355854,10.554114016755973,5.9,5,True,2.5,0.6282948304364442,9.660455734632013,-13.92393263355178,12,True,False,34.19946679254939,6.763351357915342,5.056585852592854,144.67169192300793,12,True,0,0.0,4,577746174142178.0,8,802245279053545.1,11,894756711307152.4,12,940994813447078.2,1.0000000000000004e-06,0.1374672655479817,0.7434648152564304,0.05,1.0,-12.159264208063506,12,True,0,0,0,1,9.016657159839186,UNK,0.0,0.0
iscgem788372,1971-01-19 03:16:56.170000+00:00,23.775,-108.688,6.0,35.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,9.429711983701669,UNK,0.0,0.0
iscgem788524,1971-01-25 00:18:26.010000+00:00,-9.735,151.433,6.12,22.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,6.546706608283197,UNK,0.0,0.0
iscgem786793,1971-02-01 05:19:23.320000+00:00,51.529,-173.076,6.05,25.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,93.13693811591952,SUB,0.0,0.0
iscgem786889,1971-02-04 15:33:29.010000+00:00,0.624,98.738,6.97,26.8,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,195.9020715502243,SUB,0.0,0.0
iscgem786954,1971-02-07 02:29:29.070000+00:00,51.341,-176.85,6.91,30.0,3,5.86,5.663333333333334,67198592541752.98,3,,,,3,False,,,,,3,False,False,11.317383495060128,3.275726178600706,3.4549235430583463,22.381435036989583,3,True,3,67198592541752.98,3,67198592541752.98,3,67198592541752.98,3,67198592541752.98,3,67198592541752.98,,,,,,,3,False,1,0,0,0,142.76728619450995,SUB,0.0,0.0
iscgem787022,1971-02-08 21:04:20.870000+00:00,-63.434,-61.39,6.99,14.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,48.79935058865703,UNK,0.0,0.0
ci3347678,1971-02-09 14:00:41.920000+00:00,34.416,-118.37,6.6,8.95,11,5.8,4.887272727272727,73311326761166.86,11,0.993189043853592,5.510743382499389,4.5,11,True,2.349247643023524,0.0061917544558498,0.0155667295440737,-55.489741804078534,11,False,True,6.5340374397585395,1.417723460248569,4.608823669048213,8.535697696086487,11,True,10,72827154393582.77,11,73311326761166.86,11,73311326761166.86,11,73311326761166.86,11,73311326761166.86,1.8944369074963704e-06,0.0037966765089078,0.4275787478291507,0.0061917544558498,2.349247643023524,-55.489736578158,11,True,0,0,0,1,29.790513747764884,UNK,0.0,0.0
iscgem786128,1971-03-03 14:46:31.880000+00:00,25.856,-110.048,6.0,24.8,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,13.100005455377191,UNK,0.0,0.0
iscgem786342,1971-03-13 15:47:59.450000+00:00,-18.339,173.731,6.06,20.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,37.414678019292104,UNK,0.0,0.0
iscgem786349,1971-03-13 23:51:33.790000+00:00,50.45,-130.336,6.15,12.5,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,8.066210588461017,UNK,0.0,0.0
iscgem786399,1971-03-16 12:32:31.250000+00:00,-10.936,163.707,6.36,25.1,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,29.593025453420463,SUB,0.0,0.0
iscgem786403,1971-03-16 20:35:17.060000+00:00,8.416,127.054,6.04,22.4,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,9.6185148243755,SUB,0.0,0.0
iscgem786547,1971-03-23 09:26:29.280000+00:00,70.956,-7.114,6.14,15.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,64.70784308696304,UNK,0.0,0.0
iscgem786548,1971-03-23 09:52:10.920000+00:00,41.494,79.248,6.07,9.5,3,5.8,5.47,43067222031296.0,3,,,,3,False,,,,,3,False,False,8.04525651031873,4.121901024234571,1.9518315609756105,84.51987896092861,3,True,0,0.0,0,0.0,1,31622776601683.793,1,31622776601683.793,3,43067222031296.0,,,,,,,3,False,0,0,0,1,1225.4770990388758,UNK,0.0,0.0
iscgem786580,1971-03-24 13:54:19.650000+00:00,35.486,98.134,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,974.663867857906,UNK,0.0,0.0
iscgem786706,1971-03-28 08:23:20.540000+00:00,11.882,95.058,6.28,16.3,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2.8785224291452467,UNK,0.0,0.0
iscgem785314,1971-04-04 10:15:36.440000+00:00,-56.29,-122.733,6.5,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,81.45717298022687,UNK,0.0,0.0
iscgem785331,1971-04-04 18:39:39.710000+00:00,38.378,142.232,6.06,41.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,191.18712561417377,SUB,0.0,0.0
iscgem785417,1971-04-07 04:59:38.820000+00:00,2.502,129.116,6.59,26.8,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,11.967418186728915,SUB,0.0,0.0
iscgem785559,1971-04-12 19:03:23.170000+00:00,28.279,55.684,6.04,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,140.78546989914398,UNK,0.0,0.0
iscgem785990,1971-04-28 15:32:02.230000+00:00,22.935,101.121,6.04,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,579.3080174136458,UNK,0.0,0.0
iscgem786031,1971-04-29 19:56:14.440000+00:00,12.715,122.293,6.03,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,310.9446563768315,UNK,0.0,0.0
iscgem784013,1971-05-02 06:08:27.300000+00:00,51.403,-177.302,6.98,25.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,160.86802175015657,SUB,0.0,0.0
iscgem784042,1971-05-03 10:49:24.350000+00:00,-11.24,161.802,6.02,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,12.285735533543845,SUB,0.0,0.0
iscgem784056,1971-05-04 02:04:33.040000+00:00,-6.595,105.359,6.27,51.4,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,196.77202194127392,SUB,0.0,0.0
iscgem784158,1971-05-07 00:21:14.630000+00:00,-2.663,119.697,6.11,22.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,111.65908813922822,SUB,0.0,0.0
iscgem784250,1971-05-09 08:25:02+00:00,-39.777,-104.899,6.42,23.8,2,5.79,5.715,48746219718254.84,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,2,48746219718254.84,2,48746219718254.84,2,48746219718254.84,,,,,,,2,False,0,0,0,1,583.2427065544848,UNK,0.0,0.0
iscgem784339,1971-05-12 06:25:15.990000+00:00,37.585,29.796,6.34,25.8,15,5.72,5.247333333333333,99723854201531.78,15,1.320489978759884,7.688741401114734,5.1,9,True,,,,-6.824396968787333,15,False,False,13.044408296221752,6.377462297470007,2.045391675838927,72.26042854350386,15,True,0,0.0,2,41567565329781.82,4,63132819841054.76,8,79606191251582.83,15,99723854201531.78,3.795505823444997,0.3831203818095377,0.2579015311139634,0.05,1.0,-9.46039195430064,15,True,0,0,0,1,170.3669857227628,UNK,0.0,0.0
iscgem784704,1971-05-18 22:44:43.070000+00:00,63.924,145.997,6.94,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,20.81885148078816,UNK,0.0,0.0
iscgem784837,1971-05-22 16:44:02.430000+00:00,38.9,40.637,6.58,10.0,2,5.14,5.14,6471873138592.535,2,,,,2,False,,,,,2,False,False,,,,,2,False,1,3235936569296.2676,2,6471873138592.535,2,6471873138592.535,2,6471873138592.535,2,6471873138592.535,,,,,,,2,False,0,0,0,1,4.054418727285473,UNK,0.0,0.0
iscgem784996,1971-05-26 06:13:16.630000+00:00,31.344,131.436,6.16,50.6,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,60.29932061407975,UNK,6.04,0.1107546296296296
iscgem785149,1971-05-30 15:44:17.190000+00:00,25.272,96.391,6.18,10.0,2,5.73,5.44,28180985444533.96,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,1,3349654391578.2793,1,3349654391578.2793,2,28180985444533.96,2,28180985444533.96,,,,,,,2,False,0,0,0,1,0.7708027491992302,UNK,0.0,0.0
iscgem783356,1971-06-11 12:56:01.920000+00:00,17.986,-69.81,6.52,17.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,205.87236750945215,UNK,0.0,0.0
iscgem783358,1971-06-11 13:58:40.040000+00:00,51.575,176.065,6.66,27.2,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,95.30943994315234,SUB,0.0,0.0
iscgem783447,1971-06-14 13:48:54.630000+00:00,56.187,123.653,6.03,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,208.5866208849585,UNK,0.0,0.0
iscgem783841,1971-06-26 19:27:15.530000+00:00,-5.18,96.844,6.4,21.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,350.06009397505665,SUB,0.0,0.0
iscgem782010,1971-07-09 03:03:20.220000+00:00,-32.617,-71.168,7.8,60.6,9,6.4,5.4833333333333325,336691493945247.5,9,,,5.4,4,False,0.2,10.000000000000002,4.886113923151052,-0.8416404865406673,9,True,False,43.805707089756375,13.013292913845312,3.3662277011493305,13.878734730411225,9,True,0,0.0,0,0.0,0,0.0,3,55092044278292.97,9,336691493945247.5,,,,,,,9,False,1,0,0,0,181.77482642645325,SUB,0.0,0.0
iscgem782181,1971-07-14 06:11:26.520000+00:00,-5.467,153.864,8.0,15.0,9,6.49,5.683333333333334,571901745112732.5,9,0.6857281293209234,4.451455968976034,5.1,9,True,1.000099633281735,0.1140870630912642,2.721722522773126,-5.845524613182015,9,False,True,45.49947069107642,22.547612194946986,2.0179285636850293,127.71042259170174,9,True,0,0.0,3,95875294018531.2,5,206685427237495.12,7,561898359901659.44,9,571901745112732.5,,,,,,,9,False,0,0,0,1,37.561537847954305,UNK,6.86,1.7523072916666669
iscgem782466,1971-07-19 15:37:45.330000+00:00,-5.568,150.619,6.35,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,114.02319137265197,SUB,6.27,3.998573611111111
iscgem782654,1971-07-25 12:51:42.450000+00:00,12.475,123.701,6.48,20.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,220.32803616701716,SUB,0.0,0.0
iscgem782660,1971-07-25 15:41:23.250000+00:00,52.126,172.978,6.4,27.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,72.161830931487,SUB,0.0,0.0
iscgem782684,1971-07-26 01:23:24.130000+00:00,-4.868,153.182,8.1,51.5,4,6.45,6.185,679150627702221.6,4,,,,4,False,,,,,4,False,False,16.970117471792435,12.336244517162347,1.3756307641424732,25.43089531959987,4,True,0,0.0,1,63095734448019.43,1,63095734448019.43,2,102000248947447.48,4,679150627702221.6,,,,,,,4,False,0,0,0,1,8.00891609671814,UNK,6.01,12.551771296296296
iscgemsup782694,1971-07-26 02:25:00.040000+00:00,-5.116,152.282,6.95,40.0,9,6.45,5.966666666666666,852005055914404.2,9,1.0974950806219403,7.100819999559317,5.7,7,True,,,,-0.2058363280039614,9,False,False,54.94759695775386,19.25706085809088,2.853374009807294,75.69046853585888,9,True,0,0.0,2,135539330455518.34,3,166088541587673.44,5,226620241324371.75,9,852005055914404.2,,,,,,,9,False,1,0,0,0,67.82093469884285,SUB,6.27,11.73380474537037
iscgem780829,1971-08-02 07:24:58.070000+00:00,41.413,143.432,7.01,50.0,1,5.58,5.58,14791083881682.133,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,14791083881682.133,1,14791083881682.133,1,14791083881682.133,1,14791083881682.133,,,,,,,1,False,1,0,0,0,141.21173633441674,SUB,0.0,0.0
