mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days
usp0003b1s,1987-12-07 12:26:11.770000+00:00,-13.632,167.393,6.3,48.1,1,6.2,6.2,125892541179417.14,0.0,0.0
usp0003b5y,1987-12-11 02:03:09.680000+00:00,-22.156,-174.797,6.0,36.9,0,0.0,0.0,0.0,0.0,0.0
usp0003b88,1987-12-13 03:21:04.890000+00:00,49.989,78.844,6.1,0.0,0,0.0,0.0,0.0,6.1,10.9888875
usp0003bab,1987-12-15 14:57:40.170000+00:00,23.43,142.908,6.0,39.3,0,0.0,0.0,0.0,0.0,0.0
usp0003bbq,1987-12-17 02:08:19.920000+00:00,35.362,140.214,6.7,62.9,0,0.0,0.0,0.0,0.0,0.0
usp0003bc8,1987-12-17 20:22:58.360000+00:00,-9.169,114.61,6.0,46.0,0,0.0,0.0,0.0,0.0,0.0
usp0003bzy,1988-01-12 07:29:27.960000+00:00,-28.827,-177.423,6.6,14.8,0,0.0,0.0,0.0,0.0,0.0
usp0003c88,1988-01-21 08:22:22.930000+00:00,-18.179,168.139,6.2,44.2,0,0.0,0.0,0.0,0.0,0.0
usp0003c9n,1988-01-22 12:04:57.880000+00:00,-19.829,133.882,6.7,5.0,0,0.0,0.0,0.0,0.0,0.0
usp0003cgy,1988-01-28 11:20:08.160000+00:00,5.327,126.369,6.1,43.6,0,0.0,0.0,0.0,0.0,0.0
usp0003crv,1988-02-05 14:01:02.750000+00:00,-24.753,-70.433,7.2,36.9,1,6.5,6.5,354813389233576.06,0.0,0.0
usp0003ct9,1988-02-06 15:15:40.990000+00:00,-6.543,131.907,6.2,38.5,0,0.0,0.0,0.0,0.0,0.0
usp0003cuh,1988-02-07 18:15:05.630000+00:00,50.785,173.465,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003czn,1988-02-13 03:05:05.980000+00:00,49.954,78.91,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0
usp0003d29,1988-02-16 04:22:36.160000+00:00,51.564,175.041,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003da3,1988-02-24 03:52:03.290000+00:00,13.477,124.616,7.3,24.9,0,0.0,0.0,0.0,0.0,0.0
usp0003dc5,1988-02-26 06:17:31.530000+00:00,-37.319,47.989,6.8,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003df7,1988-02-29 05:31:41.470000+00:00,55.149,167.43,6.9,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003dnb,1988-03-06 22:35:38.140000+00:00,56.953,-143.032,7.8,10.0,1,6.2,6.2,125892541179417.14,0.0,0.0
usp0003ds8,1988-03-09 21:33:53.790000+00:00,-17.327,-74.154,6.0,32.3,0,0.0,0.0,0.0,0.0,0.0
usp0003dsq,1988-03-10 06:17:23.310000+00:00,10.402,-60.587,6.7,56.2,0,0.0,0.0,0.0,0.0,0.0
usp0003duj,1988-03-11 03:44:57.100000+00:00,9.105,-82.985,6.0,22.5,0,0.0,0.0,0.0,0.0,0.0
usp0003e36,1988-03-18 22:51:19.630000+00:00,-3.667,146.561,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003e6c,1988-03-21 23:31:21.680000+00:00,77.601,125.451,6.5,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003e86,1988-03-23 15:50:18.290000+00:00,10.85,-43.556,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003eaq,1988-03-25 19:36:46.470000+00:00,62.154,-124.182,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003ega,1988-03-30 23:50:56.940000+00:00,-24.926,-70.461,6.2,40.9,0,0.0,0.0,0.0,0.0,0.0
usp0003ekb,1988-04-02 14:26:29.040000+00:00,-15.447,-173.081,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003em3,1988-04-03 01:33:05.850000+00:00,49.917,78.945,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0
usp0003enw,1988-04-04 15:43:04.030000+00:00,30.399,131.084,6.0,39.3,0,0.0,0.0,0.0,0.0,0.0
usp0003euf,1988-04-08 23:13:24.140000+00:00,-3.409,145.697,6.4,32.3,1,6.1,6.1,89125093813374.4,0.0,0.0
usp0003ezg,1988-04-12 23:19:55.570000+00:00,-17.192,-72.305,7.1,33.1,1,6.2,6.2,125892541179417.14,0.0,0.0
usp0003f3p,1988-04-17 05:11:34.650000+00:00,-58.428,-25.066,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003fbn,1988-04-25 10:10:33.830000+00:00,-7.791,158.255,6.3,44.3,0,0.0,0.0,0.0,0.0,0.0
usp0003fmu,1988-05-03 23:22:07.680000+00:00,-22.774,170.278,6.1,10.8,0,0.0,0.0,0.0,0.0,0.0
usp0003fmx,1988-05-04 00:57:06.830000+00:00,49.928,78.769,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0
usp0003fpb,1988-05-05 10:04:14.050000+00:00,-26.867,-113.268,6.3,10.0,1,6.1,6.1,89125093813374.4,0.0,0.0
usp0003g0p,1988-05-16 23:07:36.610000+00:00,-13.941,166.335,6.1,16.0,0,0.0,0.0,0.0,0.0,0.0
usp0003g1d,1988-05-17 14:25:53.070000+00:00,-11.401,170.658,6.2,30.1,0,0.0,0.0,0.0,0.0,0.0
usp0003g4r,1988-05-20 14:58:43.530000+00:00,8.116,-38.413,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003g5z,1988-05-21 14:28:39.790000+00:00,-32.833,-71.704,6.1,42.1,0,0.0,0.0,0.0,0.0,0.0
usp0003g7y,1988-05-22 09:39:55.980000+00:00,53.619,-163.267,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003gwh,1988-06-11 12:17:27.040000+00:00,-14.994,-173.469,6.3,35.7,0,0.0,0.0,0.0,0.0,0.0
usp0003gxk,1988-06-12 13:39:37.460000+00:00,-10.747,165.171,6.5,14.4,0,0.0,0.0,0.0,0.0,0.0
usp0003h35,1988-06-18 22:49:42.370000+00:00,26.856,-110.996,6.7,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003h43,1988-06-19 20:19:52.690000+00:00,12.376,121.067,6.2,16.7,0,0.0,0.0,0.0,0.0,0.0
usp0003hc7,1988-06-27 06:07:50.860000+00:00,-20.237,169.373,6.0,65.7,0,0.0,0.0,0.0,0.0,0.0
usp0003hdy,1988-06-28 16:40:19.040000+00:00,-56.432,147.147,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003hjb,1988-07-03 11:43:12.670000+00:00,8.919,137.896,6.6,14.6,0,0.0,0.0,0.0,0.0,0.0
usp0003hm4,1988-07-05 20:32:07.200000+00:00,-5.964,148.78,6.8,53.4,0,0.0,0.0,0.0,0.0,0.0
usp0003hnb,1988-07-06 15:54:19.140000+00:00,41.744,144.199,6.3,30.1,0,0.0,0.0,0.0,0.0,0.0
usp0003hs0,1988-07-11 00:12:35.330000+00:00,5.368,126.612,6.0,66.9,0,0.0,0.0,0.0,0.0,0.0
usp0003hyw,1988-07-18 13:22:11.230000+00:00,54.601,168.487,6.0,23.2,0,0.0,0.0,0.0,0.0,0.0
usp0003j4p,1988-07-23 14:25:36.770000+00:00,-22.127,174.9,6.6,18.5,0,0.0,0.0,0.0,0.0,0.0
usp0003j4t,1988-07-23 15:17:08.180000+00:00,-6.526,152.779,7.0,16.6,0,0.0,0.0,0.0,0.0,0.0
usp0003j6r,1988-07-25 06:46:06.690000+00:00,-6.081,133.667,7.0,27.7,0,0.0,0.0,0.0,0.0,0.0
usp0003jf5,1988-07-31 12:50:07.760000+00:00,-22.212,171.082,6.6,55.5,0,0.0,0.0,0.0,0.0,0.0
usp0003jq4,1988-08-06 06:26:55.640000+00:00,-7.136,151.057,6.1,25.1,0,0.0,0.0,0.0,0.0,0.0
usp0003jtm,1988-08-10 04:38:26.170000+00:00,-10.366,160.819,7.6,34.0,1,6.6,6.6,501187233627271.44,0.0,0.0
usp0003ju8,1988-08-10 11:46:46.680000+00:00,-28.194,-112.648,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003jvv,1988-08-11 13:29:20.600000+00:00,-18.062,65.418,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003jw2,1988-08-11 16:04:45.610000+00:00,29.974,51.679,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003jzr,1988-08-14 17:53:09.750000+00:00,-27.26,-71.092,6.7,32.5,1,6.1,6.1,89125093813374.4,0.0,0.0
usp0003k0t,1988-08-15 09:59:24.070000+00:00,8.757,126.341,6.1,52.0,0,0.0,0.0,0.0,0.0,0.0
usp0003k2n,1988-08-17 01:59:07.710000+00:00,-7.698,107.15,6.0,27.1,0,0.0,0.0,0.0,0.0,0.0
usp0003k6t,1988-08-20 23:09:09.560000+00:00,26.755,86.616,6.9,57.4,0,0.0,0.0,0.0,0.0,0.0
usp0003kyj,1988-09-14 03:59:57.450000+00:00,49.833,78.808,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0
usp0003me6,1988-10-01 09:43:24.500000+00:00,-35.315,-106.048,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003mh2,1988-10-04 15:37:57.470000+00:00,-3.53,150.402,6.1,28.5,0,0.0,0.0,0.0,0.0,0.0
usp0003mmh,1988-10-08 04:46:24.530000+00:00,-18.771,-172.415,7.1,35.2,0,0.0,0.0,0.0,0.0,0.0
usp0003mqb,1988-10-10 18:20:25.050000+00:00,-28.644,-177.553,6.3,27.7,0,0.0,0.0,0.0,0.0,0.0
usp0003mve,1988-10-16 12:09:27.720000+00:00,21.856,121.699,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003nen,1988-11-01 22:31:09.330000+00:00,-57.293,-25.135,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003ng5,1988-11-03 14:47:10.780000+00:00,13.881,-90.45,6.6,68.5,0,0.0,0.0,0.0,0.0,0.0
usp0003ngm,1988-11-03 19:42:18.130000+00:00,19.08,-67.256,6.0,33.3,0,0.0,0.0,0.0,0.0,0.0
usp0003nj5,1988-11-05 02:14:30.300000+00:00,34.354,91.88,6.2,7.6,0,0.0,0.0,0.0,0.0,0.0
usp0003njj,1988-11-05 12:15:51.430000+00:00,-21.99,170.139,6.2,42.3,0,0.0,0.0,0.0,0.0,0.0
usp0003nks,1988-11-06 13:03:19.340000+00:00,22.789,99.611,7.7,17.8,1,6.4,6.4,251188643150959.25,6.1,20.79873113425926
usp0003nn3,1988-11-07 03:50:00.800000+00:00,-22.239,175.018,6.8,21.8,0,0.0,0.0,0.0,0.0,0.0
usp0003np4,1988-11-07 23:15:41.750000+00:00,1.533,126.357,6.0,65.7,0,0.0,0.0,0.0,0.0,0.0
usp0003nup,1988-11-14 02:15:39.130000+00:00,-3.527,150.12,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003nvu,1988-11-15 08:41:42.350000+00:00,52.109,-171.103,6.0,22.7,0,0.0,0.0,0.0,0.0,0.0
usp0003nxq,1988-11-17 06:55:46.060000+00:00,12.399,124.537,6.6,19.3,0,0.0,0.0,0.0,0.0,0.0
usp0003nyw,1988-11-18 19:38:54.620000+00:00,-6.125,149.785,6.6,61.0,0,0.0,0.0,0.0,0.0,0.0
usp0003p66,1988-11-25 08:35:41.760000+00:00,-47.897,99.455,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003pjt,1988-12-05 16:05:32.760000+00:00,-15.259,-173.525,6.4,40.1,0,0.0,0.0,0.0,0.0,0.0
usp0003pmm,1988-12-07 07:41:24.200000+00:00,40.987,44.185,6.8,5.4,0,0.0,0.0,0.0,0.0,0.0
usp0003ppf,1988-12-08 12:58:59.950000+00:00,6.917,-82.74,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003ptn,1988-12-13 04:01:38.950000+00:00,71.134,-7.634,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003pwp,1988-12-16 09:57:16.590000+00:00,-29.79,-177.915,6.4,30.7,0,0.0,0.0,0.0,0.0,0.0
usp0003qnm,1989-01-08 19:57:06.010000+00:00,51.435,-174.88,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003qpt,1989-01-09 13:42:36.430000+00:00,46.986,153.479,6.5,13.5,0,0.0,0.0,0.0,6.1,0.2535251157407407
usp0003qqn,1989-01-10 05:55:01.450000+00:00,-3.162,130.556,6.7,46.6,0,0.0,0.0,0.0,0.0,0.0
usp0003qxm,1989-01-17 00:35:23.180000+00:00,-6.151,148.947,6.4,31.8,0,0.0,0.0,0.0,0.0,0.0
usp0003qzd,1989-01-19 03:17:48.150000+00:00,-4.01,-105.707,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003r3e,1989-01-22 03:57:06.650000+00:00,49.924,78.831,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0
usp0003r4a,1989-01-22 22:20:17.970000+00:00,41.806,144.282,6.2,25.0,0,0.0,0.0,0.0,0.0,0.0
usp0003r94,1989-01-27 08:34:51.140000+00:00,56.202,164.375,6.3,28.4,0,0.0,0.0,0.0,0.0,0.0
usp0003rja,1989-02-04 19:24:07.400000+00:00,5.862,-82.697,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003rjf,1989-02-04 22:10:38.900000+00:00,-4.625,153.066,6.2,52.2,0,0.0,0.0,0.0,0.0,0.0
usp0003rqq,1989-02-10 11:15:24.680000+00:00,2.305,126.76,7.1,44.0,0,0.0,0.0,0.0,0.0,0.0
usp0003rwm,1989-02-14 06:20:21.330000+00:00,-10.447,161.372,6.5,31.9,0,0.0,0.0,0.0,0.0,0.0
usp0003rz4,1989-02-16 16:36:52.130000+00:00,-56.404,-121.964,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003s6f,1989-02-22 10:25:45.270000+00:00,56.152,-153.642,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003sav,1989-02-25 11:26:35.470000+00:00,-29.915,-177.885,6.8,30.5,0,0.0,0.0,0.0,6.0,15.921780208333335
usp0003sdm,1989-02-27 23:39:10.820000+00:00,2.301,128.009,6.4,53.7,0,0.0,0.0,0.0,0.0,0.0
usp0003sp0,1989-03-06 14:39:42.690000+00:00,35.545,140.444,6.1,42.1,0,0.0,0.0,0.0,0.0,0.0
usp0003srd,1989-03-08 11:44:32.310000+00:00,1.031,126.189,6.1,31.9,0,0.0,0.0,0.0,0.0,0.0
usp0003sty,1989-03-10 21:49:45.860000+00:00,-13.702,34.42,6.2,30.3,0,0.0,0.0,0.0,0.0,0.0
usp0003t0j,1989-03-17 19:33:08.600000+00:00,-34.479,-178.394,6.2,59.2,0,0.0,0.0,0.0,0.0,0.0
usp0003tqy,1989-04-08 03:06:01.590000+00:00,-15.737,-173.001,6.0,32.7,0,0.0,0.0,0.0,0.0,0.0
usp0003tuk,1989-04-11 03:56:36.910000+00:00,49.488,159.185,6.8,16.4,0,0.0,0.0,0.0,0.0,0.0
usp0003u05,1989-04-15 20:34:08.930000+00:00,29.987,99.195,6.4,13.3,0,0.0,0.0,0.0,6.2,14.388104629629629
usp0003u6c,1989-04-20 22:59:54.070000+00:00,57.166,121.976,6.4,26.3,0,0.0,0.0,0.0,6.0,23.253262384259262
usp0003udb,1989-04-25 14:29:00.510000+00:00,16.773,-99.328,6.9,19.2,0,0.0,0.0,0.0,0.0,0.0
usp0003ukg,1989-04-28 20:26:17.940000+00:00,-59.515,-29.397,6.0,22.3,0,0.0,0.0,0.0,0.0,0.0
usp0003ukm,1989-04-28 21:09:57.660000+00:00,-4.21,101.37,6.1,32.4,0,0.0,0.0,0.0,0.0,0.0
usp0003upc,1989-04-30 08:22:54.010000+00:00,10.96,-68.325,6.0,20.3,0,0.0,0.0,0.0,0.0,0.0
usp0003v79,1989-05-14 00:59:50.450000+00:00,-30.523,-178.414,7.0,43.8,0,0.0,0.0,0.0,6.3,3.626309722222222
usp0003v7q,1989-05-14 09:40:46.570000+00:00,-13.733,66.248,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003v9f,1989-05-15 23:34:33.650000+00:00,-9.803,159.531,6.1,23.6,0,0.0,0.0,0.0,0.0,0.0
official19890523105446320_10,1989-05-23 10:54:46.320000+00:00,-52.341,160.568,8.02,10.0,2,6.0,6.0,126191468896038.86,0.0,0.0
usp0003vkd,1989-05-24 13:31:14.480000+00:00,56.177,164.264,6.3,18.6,0,0.0,0.0,0.0,0.0,0.0
usp0003vpk,1989-05-27 03:01:24.920000+00:00,-55.279,-133.192,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003vq3,1989-05-27 20:08:37.310000+00:00,30.167,50.921,6.0,30.5,0,0.0,0.0,0.0,0.0,0.0
usp0003vu4,1989-05-31 05:54:20.560000+00:00,-45.383,167.086,6.4,23.2,0,0.0,0.0,0.0,0.0,0.0
usp0003w6d,1989-06-11 13:24:32.070000+00:00,35.107,-35.008,6.2,9.6,0,0.0,0.0,0.0,0.0,0.0
usp0003wnd,1989-06-25 20:37:32.460000+00:00,1.134,-79.616,6.3,15.1,0,0.0,0.0,0.0,0.0,0.0
hv311275,1989-06-26 03:27:03.890000+00:00,19.3556667,-155.0806667,6.21,8.806,0,0.0,0.0,0.0,0.0,0.0
usp0003wx6,1989-07-03 17:02:32.780000+00:00,-53.187,160.168,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003wx7,1989-07-03 17:09:55.840000+00:00,51.617,-175.208,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003xax,1989-07-14 20:42:40.060000+00:00,-8.081,125.129,6.7,9.8,0,0.0,0.0,0.0,0.0,0.0
usp0003xwe,1989-07-31 17:07:27.870000+00:00,-8.048,121.384,6.8,13.8,0,0.0,0.0,0.0,0.0,0.0
usp0003xwt,1989-08-01 00:18:04.890000+00:00,-4.511,139.022,6.3,14.3,0,0.0,0.0,0.0,0.0,0.0
usp0003y09,1989-08-03 11:31:20.430000+00:00,23.043,121.965,6.6,10.7,0,0.0,0.0,0.0,0.0,0.0
usp0003ya4,1989-08-10 01:55:57.210000+00:00,5.898,124.424,6.1,55.8,0,0.0,0.0,0.0,0.0,0.0
usp0003ycj,1989-08-12 00:40:10.710000+00:00,0.8,126.817,6.1,51.0,0,0.0,0.0,0.0,6.0,22.587271875
usp0003yfn,1989-08-14 17:51:08.760000+00:00,-19.016,176.652,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003ynm,1989-08-20 11:16:56.510000+00:00,11.766,41.942,6.5,11.6,5,6.4,6.159999999999999,607689018404456.9,0.0,0.0
usp0003yrb,1989-08-21 23:12:41.440000+00:00,24.094,122.478,6.3,42.8,0,0.0,0.0,0.0,0.0,0.0
usp0003z0u,1989-08-29 04:16:23.020000+00:00,18.039,-105.667,6.5,21.4,0,0.0,0.0,0.0,0.0,0.0
usp0003z73,1989-09-04 05:20:55.930000+00:00,-4.219,136.667,6.4,9.1,0,0.0,0.0,0.0,0.0,0.0
ak989bcpkhdo,1989-09-04 13:14:58.520000+00:00,55.3217,-156.4293,7.0,11.0,0,0.0,0.0,0.0,0.0,0.0
usp0003z9c,1989-09-06 09:10:39.230000+00:00,-36.087,-103.171,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0003zh8,1989-09-13 11:40:46.040000+00:00,-35.577,-17.063,6.4,11.9,0,0.0,0.0,0.0,0.0,0.0
usp0003zmt,1989-09-16 02:05:08.910000+00:00,40.337,51.534,6.5,54.8,1,6.2,6.2,125892541179417.14,0.0,0.0
usp0003ztv,1989-09-20 13:19:31.980000+00:00,51.184,178.821,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0003zvq,1989-09-22 02:25:50.880000+00:00,31.583,102.433,6.1,14.6,0,0.0,0.0,0.0,0.0,0.0
usp000400f,1989-09-25 14:17:47.080000+00:00,-20.355,169.277,6.5,33.9,0,0.0,0.0,0.0,6.1,8.692987731481482
usp00040e2,1989-10-07 15:48:29.060000+00:00,51.314,-179.028,6.8,19.6,2,6.2,6.15,215017634992791.56,0.0,0.0
usp00040qk,1989-10-15 10:05:04.780000+00:00,-60.32,150.091,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00040sx,1989-10-17 16:27:52.920000+00:00,-4.035,152.407,6.3,25.7,0,0.0,0.0,0.0,0.0,0.0
nc216859,1989-10-18 00:04:15.190000+00:00,37.0361667,-121.8798333,6.9,17.214,0,0.0,0.0,0.0,0.0,0.0
usp00040w6,1989-10-18 11:40:50.220000+00:00,-10.155,161.063,6.1,45.4,0,0.0,0.0,0.0,0.0,0.0
usp00040yn,1989-10-19 09:49:57.280000+00:00,49.937,78.972,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0
usp00041c6,1989-10-27 21:04:51.820000+00:00,-11.022,162.35,6.9,24.7,0,0.0,0.0,0.0,6.1,6.991312268518518
usp00041ej,1989-10-29 19:09:12.940000+00:00,36.788,2.448,6.0,5.7,0,0.0,0.0,0.0,0.0,0.0
usp00041kg,1989-11-01 18:25:34.940000+00:00,39.837,142.76,7.4,28.6,1,6.0,6.0,63095734448019.43,0.0,0.0
usp00041pf,1989-11-03 17:39:10.870000+00:00,-1.285,148.713,6.0,16.6,0,0.0,0.0,0.0,0.0,0.0
usp0004274,1989-11-19 12:42:55.310000+00:00,-6.575,154.107,6.1,48.0,0,0.0,0.0,0.0,0.0,0.0
usp000429k,1989-11-21 14:37:42.610000+00:00,-50.053,162.592,6.3,26.7,0,0.0,0.0,0.0,0.0,0.0
usp00042dm,1989-11-25 07:49:44.220000+00:00,-2.179,138.862,6.1,25.8,0,0.0,0.0,0.0,0.0,0.0
usp00042q6,1989-12-03 21:32:20.780000+00:00,-57.655,148.211,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00042ud,1989-12-07 12:59:33.560000+00:00,25.917,58.971,6.0,15.6,0,0.0,0.0,0.0,0.0,0.0
usp00042vc,1989-12-08 10:23:12.560000+00:00,10.094,126.495,6.2,43.7,0,0.0,0.0,0.0,0.0,0.0
usp000432n,1989-12-14 19:13:53.850000+00:00,-10.445,161.275,6.0,37.6,0,0.0,0.0,0.0,0.0,0.0
usp000433j,1989-12-15 18:43:45.030000+00:00,8.337,126.729,7.6,24.4,1,6.0,6.0,63095734448019.43,6.5,1.2254118055555556
usp00043de,1989-12-21 16:49:13.150000+00:00,45.364,150.108,6.0,43.2,0,0.0,0.0,0.0,0.0,0.0
usp00043jd,1989-12-25 14:24:32.690000+00:00,60.08,-73.445,6.0,5.1,0,0.0,0.0,0.0,0.0,0.0
usp00043s3,1989-12-30 23:18:51.640000+00:00,-3.406,145.966,6.7,38.3,0,0.0,0.0,0.0,0.0,0.0
usp00043wc,1990-01-04 05:32:21.040000+00:00,-15.397,-172.85,6.5,53.5,0,0.0,0.0,0.0,0.0,0.0
usp00043y3,1990-01-05 18:27:00.120000+00:00,18.863,-106.795,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00043z4,1990-01-06 21:44:56.260000+00:00,-10.681,92.987,6.0,14.8,0,0.0,0.0,0.0,0.0,0.0
usp000440w,1990-01-08 19:44:34.670000+00:00,52.038,-169.446,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0004488,1990-01-14 03:03:19.230000+00:00,37.819,91.971,6.0,12.2,0,0.0,0.0,0.0,0.0,0.0
usp000449n,1990-01-14 21:04:03.260000+00:00,-29.709,-177.467,6.1,58.3,0,0.0,0.0,0.0,6.0,0.6537076388888888
usp00044fv,1990-01-20 01:27:09.800000+00:00,35.832,52.954,6.0,24.5,0,0.0,0.0,0.0,0.0,0.0
usp00044ky,1990-01-22 17:26:11.460000+00:00,3.885,96.1,6.2,45.7,0,0.0,0.0,0.0,0.0,0.0
usp0004500,1990-02-02 14:49:09.480000+00:00,-18.407,176.924,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000456h,1990-02-08 07:15:32.230000+00:00,9.755,124.694,6.8,25.9,1,6.6,6.6,501187233627271.44,0.0,0.0
usp0004595,1990-02-10 03:27:41.280000+00:00,-42.343,172.798,6.0,9.8,0,0.0,0.0,0.0,0.0,0.0
usp00045hx,1990-02-17 02:28:01.820000+00:00,29.533,130.732,6.1,65.9,0,0.0,0.0,0.0,0.0,0.0
usp00045mn,1990-02-19 05:34:37.040000+00:00,-40.347,176.102,6.3,24.3,0,0.0,0.0,0.0,0.0,0.0
usp00045mr,1990-02-19 06:48:10.120000+00:00,-15.465,166.385,6.9,12.1,0,0.0,0.0,0.0,0.0,0.0
usp00045p0,1990-02-20 06:53:39.890000+00:00,34.706,139.252,6.4,14.2,0,0.0,0.0,0.0,0.0,0.0
usp00045vm,1990-02-24 19:13:14.870000+00:00,-15.523,-175.236,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00045ya,1990-02-26 19:06:36.440000+00:00,-26.651,-114.726,6.1,14.2,0,0.0,0.0,0.0,0.0,0.0
usp000464d,1990-03-03 12:16:27.960000+00:00,-22.122,175.163,7.6,33.2,1,6.2,6.2,125892541179417.14,0.0,0.0
usp000464f,1990-03-03 12:44:22.420000+00:00,-22.405,174.164,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000466k,1990-03-04 19:46:19.670000+00:00,28.925,66.331,6.1,10.1,0,0.0,0.0,0.0,0.0,0.0
usp000467e,1990-03-05 16:38:12.570000+00:00,-18.318,168.063,7.1,20.7,0,0.0,0.0,0.0,0.0,0.0
usp00046gt,1990-03-12 14:41:19.480000+00:00,51.484,-175.032,6.4,13.8,0,0.0,0.0,0.0,0.0,0.0
usp00046pp,1990-03-16 15:52:42.630000+00:00,24.897,-109.035,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0004720,1990-03-25 13:22:55.600000+00:00,9.919,-84.808,7.3,22.2,0,0.0,0.0,0.0,0.0,0.0
usp0004722,1990-03-25 14:17:18.820000+00:00,37.034,72.942,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00047a7,1990-03-31 19:31:42.750000+00:00,42.891,146.969,6.0,21.0,0,0.0,0.0,0.0,0.0,0.0
usp00047e5,1990-04-03 22:57:00.920000+00:00,11.426,-86.301,6.8,52.5,0,0.0,0.0,0.0,0.0,0.0
usp00047gj,1990-04-05 21:12:35.550000+00:00,15.125,147.596,7.6,11.4,1,6.3,6.3,177827941003892.28,0.0,0.0
usp00047j3,1990-04-06 07:52:02.010000+00:00,-60.527,-25.482,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00047qt,1990-04-09 09:31:09.630000+00:00,-25.806,-176.058,6.0,17.4,0,0.0,0.0,0.0,0.0,0.0
usp000480r,1990-04-17 01:59:33.400000+00:00,39.436,74.9,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000481a,1990-04-17 11:34:09.020000+00:00,7.368,-35.286,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000482z,1990-04-18 13:39:19.010000+00:00,1.186,122.857,7.8,25.7,3,6.5,6.333333333333333,772722512915171.5,6.0,5.084205902777778
usp0004892,1990-04-21 18:54:52.460000+00:00,-36.985,-73.303,6.3,11.9,0,0.0,0.0,0.0,0.0,0.0
usp00048gu,1990-04-26 09:37:15.040000+00:00,35.986,100.245,6.5,8.1,1,6.3,6.3,177827941003892.28,0.0,0.0
usp00048ju,1990-04-28 01:23:11.510000+00:00,8.887,-83.5,6.4,22.7,0,0.0,0.0,0.0,0.0,0.0
usp00048ns,1990-04-30 05:54:41.490000+00:00,-54.279,1.271,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
