mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days,advanced_early_event_count,bath_deficit,bath_early_max_mag,bath_valid,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,productivity_index,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,strike1,dip1,rake1,strike2,dip2,rake2,fault_type,fault_type_Thrust,fault_type_Normal,fault_type_Strike_Slip,fault_type_Unknown,fault_type_NF,fault_type_SS,fault_type_TF,fault_type_UNK,plunge_P,trend_P,plunge_T,trend_T,f_clvd,gcmt_time_diff_seconds,gcmt_distance_km,focal_mechanism_valid
usp000amxu,2001-08-23 21:45:03.160000+00:00,-3.373,146.311,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0,3,0.7000000000000002,5.5,True,,,,3,False,,,,,,3,False,False,31.098676163956117,7.298336051169787,4.261063884413979,68.11069541896728,3,True,1,501187233627.2715,2,11721371776646.924,2,11721371776646.924,2,11721371776646.924,3,12721371776646.924,,,,,,,3,False,0,0,0,1,8.417137417441854,UNK,267.0,73.0,-2.0,357.0,89.0,-163.0,Strike-Slip,0,0,1,0,0,1,0,0,13.0,223.0,11.0,131.0,-0.0054347826086956,0.04,0.3515684200297435,True
usp000an03,2001-08-25 02:02:02.500000+00:00,7.633,-82.766,6.1,24.5,0,0.0,0.0,0.0,0.0,0.0,1,1.3999999999999995,4.7,True,,,,1,False,,,,,,1,False,False,,,,,1,False,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,1,0,0,0,28.847860852501313,SUB,351.0,76.0,-179.0,261.0,89.0,-14.0,Strike-Slip,0,0,1,0,0,1,0,0,11.0,215.0,9.0,307.0,0.0833333333333333,0.0,0.5528280411127883,True
usp000an43,2001-08-27 01:16:47.450000+00:00,1.091,126.36,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0,12,0.7999999999999998,5.3,True,,,5.1,4,False,,1.1066621217400545,0.012869167658855736,1.8236262830916796,-20.283884987787268,12,False,True,12.633555199972255,7.287080840883854,1.733692197991305,71.7480654956366,12,True,3,5699861596976.918,7,13622257646032.602,8,13748150187212.02,11,18650920527258.727,12,20063458071881.48,1.0000000000000004e-06,0.17834734332988378,0.8303029991916377,0.012869167658855736,1.1066621217400545,-20.28388453106905,12,True,1,0,0,0,18.62098127109968,SUB,4.0,45.0,77.0,202.0,46.0,103.0,Thrust,1,0,0,0,0,0,1,0,1.0,283.0,81.0,188.0,-0.2071428571428571,0.05,0.11119492664453413,True
usp000anf6,2001-09-02 02:25:54.090000+00:00,0.889,82.501,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,474.0828654477757,UNK,280.0,64.0,170.0,14.0,81.0,26.0,Strike-Slip,0,0,1,0,0,1,0,0,11.0,144.0,25.0,240.0,-0.0217391304347826,0.01,0.15724389864192048,True
usp000anfz,2001-09-02 10:06:51.500000+00:00,-54.356,-137.016,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,1,0.39999999999999947,5.9,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,44668359215096.53,1,44668359215096.53,1,44668359215096.53,1,44668359215096.53,,,,,,,1,False,0,0,0,1,96.84421975257084,UNK,25.0,88.0,179.0,115.0,89.0,2.0,Strike-Slip,0,0,1,0,0,1,0,0,1.0,250.0,2.0,340.0,0.1130434782608695,0.0,0.5147854373440296,True
usp000ap03,2001-09-11 14:56:50.920000+00:00,-0.578,133.13,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0,7,1.5,5.0,True,0.9967414338763151,5.03141206229478,4.2,7,True,-1.4474072579012676,,,,,7,False,False,15.463818502971298,10.830166199807676,1.4278468324194238,13.99624072335618,7,True,1,1995262314968.8828,4,2601860786561.293,4,2601860786561.293,4,2601860786561.293,7,5369211720417.625,,,,,,,7,False,1,0,0,0,51.54237445807589,SUB,342.0,66.0,160.0,81.0,71.0,25.0,Strike-Slip,0,0,1,0,0,1,0,0,3.0,211.0,31.0,303.0,0.1313559322033898,0.02,0.22238985328912353,True
usp000ap50,2001-09-14 04:45:08+00:00,48.69,-128.71,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,2,1.7999999999999998,4.2,True,,,,2,False,,,,,,2,False,False,,,,,2,False,1,89125093813.3744,1,89125093813.3744,1,89125093813.3744,1,89125093813.3744,2,215017634992.79153,,,,,,,2,False,0,0,0,1,32.53095203963015,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
usp000ap7w,2001-09-15 15:04:34.080000+00:00,-22.393,-175.01,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,3,1.0999999999999996,4.9,True,,,,3,False,,,,,,3,False,False,14.304998942533663,9.545548684986377,1.4986041572479893,134.97808674203807,3,True,0,0.0,0,0.0,1,354813389233.57605,1,354813389233.57605,3,1945178874860.2236,,,,,,,3,False,1,0,0,0,80.20809108289905,SUB,209.0,25.0,93.0,26.0,65.0,89.0,Thrust,1,0,0,0,0,0,1,0,20.0,117.0,70.0,293.0,-0.0992108229988726,0.02,0.33358477993386765,True
usp000apyt,2001-09-29 02:40:07.380000+00:00,-18.503,168.159,6.4,33.0,1,6.2,6.2,125892541179417.14,6.1,24.851198726851848,5,0.20000000000000018,6.2,True,,,4.5,4,False,,,,,,5,False,False,19.960376605329003,5.568583717996465,3.584461977436266,63.504875461382056,5,True,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,5,127192480285324.94,,,,,,,5,False,1,0,0,0,73.96196470878348,SUB,348.0,21.0,98.0,159.0,69.0,87.0,Thrust,1,0,0,0,0,0,1,0,24.0,251.0,66.0,63.0,-0.034313725490196,0.02,0.34985433488588225,True
usp000aqbn,2001-10-07 02:21:09.810000+00:00,-3.296,142.934,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0,9,1.0,5.2,True,0.9650988486738925,5.053015036289682,4.3,8,True,-0.9305978254884524,1.139582301996485,0.018752006323068372,1.4195949729839434,-11.934055274581073,9,False,True,40.33340917677275,12.38658345779141,3.256217448032631,115.57548662073413,9,True,3,5644797893308.699,6,9813150464250.357,7,9990978405254.25,7,9990978405254.25,9,10471684335667.242,,,,,,,9,False,1,0,0,0,30.67562162105837,SUB,157.0,76.0,-175.0,66.0,85.0,-14.0,Strike-Slip,0,0,1,0,0,1,0,0,13.0,21.0,7.0,112.0,-0.2383720930232558,0.01,0.6284928309958956,True
usp000aqg8,2001-10-08 18:14:26.440000+00:00,52.591,160.324,6.5,48.5,1,6.4,6.4,251188643150959.25,0.0,0.0,24,0.09999999999999964,6.4,True,1.1953059134951916,6.674498461133562,4.6,15,True,-1.0949899765851825,1.8910394283484828,0.33048717571832037,9.140251991354122,-43.76047572843558,24,False,True,10.933952378101246,9.685286460469403,1.1289240047497084,104.34280173458498,24,True,2,251896588935343.38,10,255496738373707.66,17,260099267460458.16,19,260689579787898.8,24,275152363926478.8,0.010502084609238946,0.2895400291401385,0.8848465899017017,0.33048717571832037,1.8910394283484828,-43.75890866839782,24,True,1,0,0,0,103.06574900907506,SUB,229.0,21.0,102.0,36.0,69.0,85.0,Thrust,1,0,0,0,0,0,1,0,24.0,129.0,65.0,298.0,-0.0526315789473684,0.04,0.2921919758081115,True
usp000aqrg,2001-10-12 05:02:34+00:00,52.63,-132.2,6.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,10.399041871549374,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
usp000aqsu,2001-10-12 15:02:16.840000+00:00,12.686,144.98,7.0,37.0,0,0.0,0.0,0.0,0.0,0.0,1,2.5,4.5,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,354813389233.57605,1,354813389233.57605,,,,,,,1,False,1,0,0,0,53.00154886288063,SUB,131.0,30.0,31.0,13.0,75.0,116.0,Strike-Slip,0,0,1,0,0,1,0,0,25.0,82.0,53.0,314.0,0.1147959183673469,0.04,0.44477970657813654,True
usp000aqv2,2001-10-13 16:27:00.070000+00:00,0.839,125.98,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,14.035313001772566,SUB,60.0,35.0,148.0,177.0,72.0,59.0,Strike-Slip,0,0,1,0,0,1,0,0,21.0,290.0,53.0,51.0,-0.2467391304347826,0.03,0.11119492664456729,True
usp000ar3u,2001-10-17 11:29:09.920000+00:00,19.354,-64.932,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,2,1.5,4.5,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,0,0.0,0,0.0,2,532641330237.4683,,,,,,,2,False,0,0,0,1,54.8592591330284,UNK,97.0,13.0,49.0,318.0,80.0,98.0,Thrust,1,0,0,0,0,0,1,0,35.0,41.0,54.0,239.0,-0.0339462517680339,0.02,0.4917880651019391,True
usp000ar78,2001-10-19 03:28:44.460000+00:00,-4.102,123.907,7.5,33.0,0,0.0,0.0,0.0,0.0,0.0,7,1.7999999999999998,5.7,True,0.9240308125601108,5.134317904624551,4.8,5,True,-1.7959131895762805,,,,,7,False,False,31.964684667953392,8.79977814420566,3.632442107532108,178.6168658834187,7,True,0,0.0,1,707945784384.1403,4,3062759173617.7163,5,8686172425521.207,7,42293568354224.33,,,,,,,7,False,0,0,0,1,27.360207706319986,UNK,358.0,77.0,176.0,89.0,86.0,13.0,Strike-Slip,0,0,1,0,0,1,0,0,6.0,223.0,12.0,314.0,0.026595744680851,0.04,0.400208609087492,True
usp000araj,2001-10-21 00:29:21.490000+00:00,-37.137,178.982,6.7,18.0,0,0.0,0.0,0.0,0.0,0.0,16,1.4000000000000004,5.3,True,1.4975671789767349,7.5892955874976336,4.4,10,True,-2.44440451164649,1.2573971464342708,0.06181899440634155,3.1741477356898335,-25.688769305632036,16,False,True,12851.449184891891,19.304059860775048,665.7381544389757,89.97078596097876,16,True,3,1959134427535.0984,8,3731104124934.02,9,3982292768084.978,14,4966218477574.097,16,11090818963104.86,,,,,,,16,False,1,0,0,0,106.1464366208719,SUB,80.0,61.0,-12.0,175.0,80.0,-150.0,Strike-Slip,0,0,1,0,0,1,0,0,28.0,41.0,13.0,304.0,0.043010752688172,0.01,0.37776786675289503,True
usp000arz5,2001-10-31 09:10:20+00:00,-5.912,150.196,7.0,33.0,0,0.0,0.0,0.0,0.0,0.0,6,1.7000000000000002,5.3,True,0.8405699649740374,4.140431110279793,4.0,6,True,-1.743558644538469,,,,,6,False,False,39.553520803424036,11.554297625936213,3.4232734938935003,9.256636478397724,6,True,0,0.0,1,5623413251903.491,3,6052429836058.342,3,6052429836058.342,6,6912596448703.876,,,,,,,6,False,1,0,0,0,100.07110845650077,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
usp000asgv,2001-11-09 00:47:55.020000+00:00,9.643,-82.3,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,14.43077257532409,UNK,320.0,32.0,126.0,100.0,64.0,70.0,Thrust,1,0,0,0,0,0,1,0,17.0,205.0,65.0,335.0,-0.0364963503649635,0.02,0.33358477993369084,True
usp000astb,2001-11-13 09:47:36.540000+00:00,22.371,-106.973,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.2999999999999998,4.8,True,,,,1,False,,,,,,1,False,False,,,,,1,False,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,,,,,,,1,False,0,0,0,1,69.31168512247014,UNK,321.0,78.0,-169.0,229.0,79.0,-13.0,Strike-Slip,0,0,1,0,0,1,0,0,16.0,185.0,1.0,275.0,-0.0518518518518518,0.04,0.32790876320419543,True
usp000astg,2001-11-13 10:43:23.080000+00:00,53.627,170.551,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.5,4.5,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,354813389233.57605,,,,,,,1,False,1,0,0,0,168.82456188828843,SUB,34.0,83.0,-6.0,125.0,84.0,-173.0,Strike-Slip,0,0,1,0,0,1,0,0,9.0,350.0,1.0,259.0,0.0085470085470085,0.02,0.34003966491000853,True
usp000asvm,2001-11-14 09:26:10.010000+00:00,35.946,90.541,7.8,10.0,0,0.0,0.0,0.0,0.0,0.0,7,2.8999999999999995,4.9,True,,,4.6,4,False,,,,,,7,False,False,34.774469878947215,10.053322142533826,3.45900284362943,75.93198385592274,7,True,1,1000000000000.0,5,2122953657678.1145,6,2624140891305.3857,6,2624140891305.3857,7,4036678435928.141,,,,,,,7,False,0,0,0,1,1157.3810048142354,UNK,94.0,61.0,-12.0,190.0,80.0,-150.0,Strike-Slip,0,0,1,0,0,1,0,0,28.0,56.0,13.0,319.0,-0.1301989150090415,0.01,0.4537975358834481,True
usp000asx5,2001-11-15 01:03:06.060000+00:00,-1.587,-15.578,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,1,1.7999999999999998,4.5,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,,,,,,,1,False,0,0,0,1,21.379962284013263,UNK,258.0,70.0,-170.0,165.0,81.0,-20.0,Strike-Slip,0,0,1,0,0,1,0,0,21.0,120.0,8.0,213.0,-0.1205211726384364,0.04,0.40087160864428,True
usp000at7h,2001-11-20 21:08:18.430000+00:00,-6.88,128.921,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,38.82159721898379,UNK,143.0,83.0,-174.0,52.0,85.0,-7.0,Strike-Slip,0,0,1,0,0,1,0,0,9.0,8.0,1.0,98.0,-0.2100456621004566,0.03,0.11039423612088214,True
usp000atay,2001-11-22 23:22:20.440000+00:00,-16.255,178.019,6.3,10.0,1,6.2,6.2,125892541179417.14,0.0,0.0,2,0.09999999999999964,6.2,True,,,,2,False,,,,,,2,False,False,,,,,2,False,2,126892541179417.14,2,126892541179417.14,2,126892541179417.14,2,126892541179417.14,2,126892541179417.14,,,,,,,2,False,0,0,0,1,9.401323598145511,UNK,253.0,84.0,5.0,163.0,85.0,173.0,Strike-Slip,0,0,1,0,0,1,0,0,1.0,208.0,8.0,118.0,0.1835106382978723,0.04,0.5661304055685739,True
usp000atj6,2001-11-27 00:53:46.190000+00:00,-33.228,-178.573,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,7,0.5999999999999996,5.4,True,1.6286043071371947,8.595451924642179,4.8,6,True,-1.1761739181809894,,,,,7,False,False,19.441873588184162,8.199013664654156,2.3712454184578116,31.10829901331533,7,True,0,0.0,1,7943282347242.8545,1,7943282347242.8545,2,11924354052777.84,7,17833341145996.75,,,,,,,7,False,1,0,0,0,78.02129539075104,SUB,182.0,16.0,73.0,20.0,75.0,95.0,Thrust,1,0,0,0,0,0,1,0,30.0,106.0,60.0,297.0,-0.0579064587973273,0.01,0.35681957152697474,True
usp000atxk,2001-12-03 11:32:29.800000+00:00,-16.496,-177.54,6.4,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.4,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.726985122926752,UNK,47.0,86.0,3.0,316.0,87.0,176.0,Strike-Slip,0,0,1,0,0,1,0,0,1.0,2.0,5.0,271.0,0.0992779783393501,0.0,0.4447797065784902,True
usp000au97,2001-12-08 20:29:34.230000+00:00,28.251,129.574,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.7999999999999998,4.4,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,251188643150.95822,,,,,,,1,False,0,0,0,1,114.79012400374417,UNK,211.0,16.0,142.0,337.0,80.0,77.0,Strike-Slip,0,0,1,0,0,1,0,0,34.0,78.0,53.0,232.0,-0.1039603960396039,0.03,0.4072737816508577,True
usp000aufx,2001-12-12 14:02:35.040000+00:00,-42.813,124.688,7.1,10.0,0,0.0,0.0,0.0,0.0,0.0,8,1.6999999999999993,5.4,True,0.5790593092043365,3.219327223809289,4.0,8,True,-0.8919938715414997,2.5,0.634524348340223,6.542573626107998,-6.421435074097737,8,True,False,14.952025115564432,11.012943558334445,1.3576774489367962,101.76652821987673,8,True,1,63095734448.019424,3,5044167439983.005,5,5671247214789.693,8,15381880495888.879,8,15381880495888.879,,,,,,,8,False,0,0,0,1,948.8301419672256,UNK,349.0,82.0,6.0,259.0,85.0,172.0,Strike-Slip,0,0,1,0,0,1,0,0,2.0,304.0,10.0,214.0,-0.6779661016949152,0.04,0.37134173904542733,True
usp000ausw,2001-12-18 04:02:58.280000+00:00,23.954,122.734,6.8,14.0,0,0.0,0.0,0.0,0.0,0.0,21,1.5,5.3,True,1.3714562586418488,7.210498797079817,4.4,15,True,-2.115403761684755,,,,-29.12849635505421,21,False,False,15.348081124421544,12.495411057158023,1.2282974168848462,90.08407025092536,21,True,3,3908987093218.9097,7,10976338828169.352,11,12604608655650.688,15,13816265160519.32,21,16060753355900.418,1.2913835424146385,0.5450838529895492,0.7263460266958858,0.05,1.0,-29.513327075877356,21,True,0,0,0,1,44.53334027516662,UNK,329.0,47.0,-135.0,204.0,59.0,-53.0,Normal,0,1,0,0,1,0,0,0,58.0,167.0,7.0,269.0,0.1004566210045662,0.02,0.6025390166850749,True
usp000av52,2001-12-23 22:52:54.330000+00:00,-9.613,159.53,6.8,16.0,0,0.0,0.0,0.0,0.0,0.0,10,2.0,4.8,True,1.2026616421936218,5.885155242433174,4.1,9,True,-2.2929439244834535,2.5,0.5653837312568453,6.806674123826183,-10.595649243903505,10,True,False,25.595433960444762,11.827273287224125,2.16410269204594,168.21720791589902,10,True,0,0.0,3,1188651714797.1335,8,2821578473471.5205,9,2910703567284.895,10,3411890800912.1665,1.489280096713421e-06,0.2507967812405592,0.9878526779633486,0.05,1.0,-9.11872006919998,10,True,1,0,0,0,40.22727280094454,SUB,311.0,23.0,54.0,169.0,72.0,104.0,Thrust,1,0,0,0,0,0,1,0,26.0,248.0,61.0,99.0,-0.065,0.03,0.33358477993369084,True
usp000avmx,2002-01-01 10:39:06.820000+00:00,-55.214,-129.0,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,1.2401614787479318,UNK,14.0,71.0,173.0,106.0,83.0,19.0,Strike-Slip,0,0,1,0,0,1,0,0,8.0,239.0,18.0,332.0,0.1779257849666984,0.02,0.4447797065777829,True
usp000avpw,2002-01-02 17:22:48.760000+00:00,-17.6,167.856,7.2,21.0,1,6.6,6.6,501187233627271.44,6.0,9.475822800925926,31,0.6000000000000005,6.6,True,0.7238241365054191,4.559601818315521,4.3,28,True,-0.6519319645234969,,,,-43.966322534905345,31,False,False,19.745751588237205,17.43060428761164,1.1328208283789103,5.029450152266918,31,True,3,34311565438461.31,9,41725728416973.125,10,41903556357977.016,19,549421292529830.2,31,571007568011193.2,5.094362478108698,0.215740009766318,0.7011666500975895,0.05,1.0,-47.47226347399555,31,True,1,0,0,0,67.18704837312674,SUB,299.0,18.0,22.0,189.0,84.0,106.0,Strike-Slip,0,0,1,0,0,1,0,0,37.0,264.0,49.0,116.0,0.1877934272300469,0.04,0.4239598655277789,True
usp000aw5z,2002-01-10 11:14:56.930000+00:00,-3.212,142.427,6.7,11.0,0,0.0,0.0,0.0,0.0,0.0,2,2.0,4.7,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,2,833838325563.5574,2,833838325563.5574,2,833838325563.5574,2,833838325563.5574,,,,,,,2,False,1,0,0,0,38.63206597847735,SUB,105.0,33.0,33.0,346.0,73.0,118.0,Strike-Slip,0,0,1,0,0,1,0,0,22.0,54.0,54.0,290.0,-0.0211267605633802,0.03,0.4004833548186134,True
usp000awh1,2002-01-15 07:12:58.030000+00:00,-6.314,105.205,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0,3,1.1999999999999993,4.9,True,,,,3,False,,,,,,3,False,False,60.71629142939155,3.87375463590711,15.673757668230252,32.92244432174684,3,True,1,251188643150.95822,1,251188643150.95822,1,251188643150.95822,2,606002032384.5343,3,2018539577007.2896,,,,,,,3,False,1,0,0,0,219.22709412797678,SUB,164.0,83.0,-174.0,74.0,84.0,-7.0,Strike-Slip,0,0,1,0,0,1,0,0,9.0,29.0,1.0,119.0,0.3005464480874317,0.03,0.7093662566465564,True
usp000axbd,2002-01-28 13:50:28.720000+00:00,49.381,155.594,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,199.94340051146352,SUB,216.0,34.0,93.0,33.0,56.0,88.0,Thrust,1,0,0,0,0,0,1,0,11.0,124.0,79.0,295.0,-0.1013513513513513,0.02,0.31018192842937886,True
usp000axbf,2002-01-28 15:09:55.890000+00:00,-15.304,-173.225,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.4000000000000004,4.8,True,,,,1,False,,,,,,1,False,False,,,,,1,False,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,,,,,,,1,False,1,0,0,0,57.86506246757861,SUB,145.0,24.0,49.0,9.0,72.0,106.0,Thrust,1,0,0,0,0,0,1,0,25.0,86.0,60.0,302.0,-0.0631067961165048,0.01,0.6967125841090395,True
usp000axp7,2002-02-03 07:11:28.410000+00:00,38.573,31.271,6.5,5.0,1,6.0,6.0,63095734448019.43,0.0,0.0,8,0.5,6.0,True,0.5264175538221233,3.0087602022804365,4.0,8,True,-0.41295389756336487,2.5,0.18922989084941597,1.0022786578898513,-14.669473226807778,8,True,False,18.039835756642248,5.851649005570194,3.082863606390284,98.00818880051169,8,True,1,11220184543019.652,7,81243351652842.48,8,81421179593846.39,8,81421179593846.39,8,81421179593846.39,,,,,,,8,False,0,0,0,1,295.517129886604,UNK,269.0,37.0,-71.0,66.0,55.0,-104.0,Normal,0,1,0,0,1,0,0,0,75.0,293.0,9.0,166.0,0.2259970457902511,0.01,0.34472685610723336,True
usp000axuy,2002-02-05 13:27:24.670000+00:00,-5.345,151.248,6.6,39.0,0,0.0,0.0,0.0,6.3,19.516253125,1,2.0999999999999996,4.5,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,,,,,,,1,False,1,0,0,0,94.39866339564908,SUB,238.0,35.0,68.0,85.0,58.0,105.0,Thrust,1,0,0,0,0,0,1,0,12.0,164.0,73.0,32.0,-0.1092831962397179,0.03,0.5984448839759865,True
usp000aygn,2002-02-15 01:46:37.850000+00:00,-36.231,-100.301,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,20.091360204736873,UNK,275.0,84.0,178.0,5.0,88.0,6.0,Strike-Slip,0,0,1,0,0,1,0,0,3.0,140.0,5.0,230.0,0.0634920634920635,0.05,0.14286178828971005,True
usp000ayr5,2002-02-19 00:35:45.700000+00:00,-3.731,150.992,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2.581418234135587,UNK,218.0,83.0,178.0,308.0,88.0,7.0,Strike-Slip,0,0,1,0,0,1,0,0,4.0,82.0,6.0,173.0,-0.0333333333333333,0.0,0.24821803544784915,True
usp000azqw,2002-03-05 21:16:09.130000+00:00,6.033,124.249,7.5,31.0,1,6.0,6.0,63095734448019.43,0.0,0.0,51,1.5,6.0,True,1.2657829120798267,7.158421102258176,4.5,29,True,-2.334950738340524,0.47011332382841114,0.014644696711800933,16.011269014684636,-101.15648899521341,51,False,True,27.691005113326867,17.601524292641756,1.5732163108682,103.60064197774284,51,True,5,8746942575306.334,11,11006016108749.23,20,15345534900972.791,30,28015173863221.28,51,107898068938485.8,0.01187121257196777,0.4335955340591457,1.0309201266868917,0.014644696711800933,0.47011332382841114,-101.1573930493746,51,True,1,0,0,0,337.26874584340635,SUB,314.0,25.0,70.0,156.0,67.0,99.0,Thrust,1,0,0,0,0,0,1,0,21.0,239.0,67.0,83.0,-0.0582010582010582,0.03,0.35143506542611336,True
usp000b0hf,2002-03-17 19:33:33.780000+00:00,-45.221,35.105,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,14.687282626308138,UNK,286.0,78.0,0.0,17.0,90.0,-168.0,Strike-Slip,0,0,1,0,0,1,0,0,9.0,242.0,8.0,151.0,0.0284757118927973,0.02,0.40709781820954927,True
usp000b10y,2002-03-25 14:56:33.820000+00:00,36.062,69.315,6.1,8.0,0,0.0,0.0,0.0,0.0,0.0,20,0.5,5.6,True,0.7423837297491496,4.2705649146605795,4.0,20,True,-0.25797583680923264,,,,-28.09049609091815,20,False,False,10.02265952434469,9.00696914482438,1.1127671654236708,22.64645768703403,20,True,6,4331535359175.792,8,5807168638246.566,10,9625551569511.016,12,9866475244962.928,20,29113490830099.207,1.2819355880812773,0.4330747808092525,0.7114157765429621,0.05,1.0,-28.483352278280194,20,True,0,0,0,1,393.1935606094417,UNK,16.0,39.0,104.0,177.0,53.0,79.0,Thrust,1,0,0,0,0,0,1,0,7.0,275.0,79.0,43.0,-0.3405797101449275,0.02,0.5014557115742051,True
usp000b12g,2002-03-26 03:45:48.700000+00:00,23.346,124.09,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0,2,1.4000000000000004,5.0,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,2,2995262314968.883,2,2995262314968.883,2,2995262314968.883,2,2995262314968.883,,,,,,,2,False,0,0,0,1,10.890639391818343,UNK,256.0,19.0,94.0,72.0,71.0,89.0,Thrust,1,0,0,0,0,0,1,0,26.0,163.0,64.0,339.0,0.0132575757575757,0.0,0.44477970657813654,True
