window,threshold,margin,strength,cap,visible_mae,visible_rmse,visible_max_abs,visible_changed,oof_mae_delta,oof_rmse_delta,oof_high_mae_delta,oof_changed
T1,7.0,2.2,0.6,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.02356843498838912,-0.013930710254618006,-0.14204165871662944,180
T1,7.0,2.2,0.7,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.02681946379497324,-0.015433342200312783,-0.1615478315561356,186
T1,7.0,2.2,0.8,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.029988188074808964,-0.017015422502790756,-0.18056017723514795,186
T1,7.0,2.2,0.9,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.032086953506907934,-0.017944976766186116,-0.19315276982774054,186
T1,7.0,2.2,1.0,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.03344497819826553,-0.018849894071237383,-0.20130091797588878,186
T1,7.0,2.3,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.004103414412257589,-0.0024777733340091146,-0.025251535259839253,77
T1,7.0,2.3,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0072721386920928666,-0.004731689220455415,-0.044263880938851696,105
T1,7.0,2.3,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.010934690132422098,-0.007012813054579237,-0.06623918958082697,129
T1,7.0,2.3,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.014144566675631909,-0.008949471587686553,-0.08549844884008617,138
T1,7.0,2.3,0.5,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.01780711811596114,-0.010996795548323668,-0.10747375748206134,144
T1,7.0,2.3,0.6,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.02068777655217513,-0.012586559899298244,-0.1247577080993455,152
T1,7.0,2.3,0.7,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.023938805358759252,-0.014139540539341855,-0.14426388093885156,160
T1,7.0,2.3,0.8,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.026572550214726487,-0.015374524993241767,-0.16006635007465408,160
T1,7.0,2.3,0.9,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.028959381490446745,-0.016497962433324798,-0.17438733772897497,160
T1,7.0,2.3,1.0,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.03023510165505572,-0.01732140576722374,-0.18204165871662958,160
T1,7.0,2.4,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0034038259348911915,-0.002114454453733039,-0.021054004395641757,62
T1,7.0,2.4,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.006572550214726469,-0.004239552144427616,-0.04006635007465409,94
T1,7.0,2.4,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.009453208650940681,-0.006093867239133299,-0.05735030069193803,106
T1,7.0,2.4,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.012375019350528982,-0.008044885875406305,-0.07488116488946894,119
T1,7.0,2.4,0.5,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.014967611943121684,-0.00950225959429396,-0.09043672044502449,120
T1,7.0,2.4,0.6,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.01780711811596114,-0.01111119609589073,-0.10747375748206156,125
T1,7.0,2.4,0.7,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.02056431976205153,-0.012463637557357021,-0.12401696735860468,129
T1,7.0,2.4,0.8,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.023156912354644232,-0.01375363325834078,-0.13957252291416034,129
T1,7.0,2.4,0.9,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.02554374363036449,-0.014838102283763366,-0.15389351056848133,129
T1,7.0,2.4,1.0,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.026942920585097063,-0.015684977417580903,-0.16228857229687632,129
T1,7.0,2.5,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0028688465110231487,-0.001797883507163256,-0.017844127852431835,48
